open,close,low,high,avgGas,timestamp
45.28,46.46,35.0,50.47,122050.875225,2022-10-10T13:11:24.251Z
33.0,54.55,29.1,60.98,90718.22740333337,2022-10-10T14:00:48.906Z
30.99,31.63,25.0,37.51,97962.65278666666,2022-10-10T15:00:50.185Z
36.77,41.75,29.86,62.24,98156.8902866667,2022-10-10T16:00:51.779Z
30.0,39.91,29.79,43.5,101519.67827333335,2022-10-10T17:00:55.832Z
37.49,38.58,29.56,46.3,115281.420285,2022-10-10T18:00:57.321Z
35.0,46.32,34.59,60.32,117066.34954166668,2022-10-10T19:00:58.614Z
34.85,42.49,34.01,51.33,129421.41554745764,2022-10-10T20:00:59.983Z
27.94,37.92,27.66,42.89,92777.89317,2022-10-10T21:00:02.000Z
30.0,30.0,26.0,38.97,101025.13789666668,2022-10-10T22:00:03.525Z
24.49,34.74,22.51,36.35,118602.19249999998,2022-10-10T23:00:04.978Z
35.94,26.3,22.0,46.97,109102.72755333336,2022-10-11T00:00:06.443Z
33.02,36.54,27.74,39.4,109429.26386,2022-10-11T01:00:07.773Z
33.0,34.72,27.71,37.87,96678.42698333334,2022-10-11T02:00:09.158Z
23.3,32.0,22.0,35.96,103580.89583620688,2022-10-11T03:00:10.481Z
19.92,23.0,19.92,30.71,104149.35198135594,2022-10-11T04:00:07.039Z
27.78,25.27,20.0,31.06,113347.58149999996,2022-10-11T05:00:08.262Z
30.47,23.26,20.0,32.36,106962.6484166667,2022-10-11T06:00:09.640Z
26.36,28.28,21.0,30.03,108997.00613999998,2022-10-11T07:00:10.901Z
28.5,25.0,20.2,32.85,100353.23571666663,2022-10-11T08:00:12.115Z
23.0,29.45,20.35,31.81,99435.1603583333,2022-10-11T09:00:13.241Z
20.2,22.95,18.52,34.23,110331.8131233333,2022-10-11T10:00:14.665Z
21.16,21.39,17.61,28.17,102174.96783,2022-10-11T11:00:18.963Z
23.53,23.42,19.0,30.52,109424.43567666666,2022-10-11T12:00:20.197Z
24.01,27.46,19.88,33.63,122857.28632500004,2022-10-11T13:00:21.577Z
22.83,28.1,20.0,32.25,93722.72701833332,2022-10-11T14:00:22.913Z
29.65,21.4,19.66,34.55,99479.14782166666,2022-10-11T15:00:24.313Z
29.52,34.45,22.55,43.51,97499.75656333336,2022-10-11T16:00:25.615Z
27.28,37.65,23.0,83.3,95450.95736031742,2022-10-11T17:00:12.512Z
27.63,28.53,22.0,34.94,100381.73050000003,2022-10-11T18:00:59.077Z
31.45,26.52,23.57,35.19,101186.3387566667,2022-10-11T19:00:01.460Z
27.0,30.0,23.98,36.39,99947.17957666668,2022-10-11T20:00:03.146Z
26.0,28.89,23.85,34.24,104443.85100333329,2022-10-11T21:00:05.005Z
19.21,27.56,17.0,35.69,101919.04187,2022-10-11T22:00:06.450Z
19.06,17.46,14.0,22.0,102715.67742999997,2022-10-11T23:00:07.943Z
19.65,21.39,15.2,28.16,103798.79659833334,2022-10-12T00:00:09.131Z
19.27,20.0,16.0,22.85,114933.3587733333,2022-10-12T01:00:10.375Z
19.17,16.5,16.0,53.33,120347.14794166666,2022-10-12T02:00:14.151Z
18.95,22.32,16.0,22.99,140020.71172931034,2022-10-12T03:00:15.511Z
16.0,21.58,16.0,36.85,116511.50647666663,2022-10-12T04:00:07.886Z
18.0,16.0,15.91,20.99,108983.63617833334,2022-10-12T05:00:09.198Z
17.35,18.82,15.6,20.92,112332.46257833336,2022-10-12T06:00:10.376Z
15.04,18.21,13.58,20.81,117042.77391166662,2022-10-12T07:00:11.591Z
13.68,15.25,11.91,21.32,105687.14770666671,2022-10-12T08:00:12.697Z
15.68,13.98,12.0,42.0,103002.68678500004,2022-10-12T09:00:13.954Z
16.71,18.59,14.0,24.36,110149.43362833334,2022-10-12T10:00:15.345Z
18.0,18.13,13.33,23.51,113547.54973999996,2022-10-12T11:00:16.644Z
15.0,18.0,13.11,26.45,94527.50928333332,2022-10-12T12:00:17.780Z
23.71,14.92,14.0,27.1,97177.18548999996,2022-10-12T13:00:19.105Z
22.02,20.34,19.37,123.0,90309.321025,2022-10-12T14:00:20.416Z
17.85,22.12,16.0,38.71,132531.0009366667,2022-10-12T15:00:21.886Z
16.53,19.65,14.2,24.42,99097.63915333334,2022-10-12T16:00:23.229Z
23.07,18.35,15.39,36.93,102071.10992,2022-10-12T17:00:24.548Z
18.92,26.78,17.0,120.0,128517.90521333327,2022-10-12T18:00:26.034Z
18.15,19.67,15.0,44.91,100727.12441833332,2022-10-12T19:00:27.560Z
17.16,19.62,14.12,22.2,140989.27438999998,2022-10-12T20:00:28.987Z
16.42,16.74,14.09,20.53,113964.34340333336,2022-10-12T21:00:30.345Z
17.41,16.58,13.96,18.9,114254.40372500004,2022-10-12T22:00:31.622Z
17.43,15.42,14.0,23.23,107199.89155999992,2022-10-12T23:00:32.879Z
16.94,20.03,13.95,32.95,107994.01249666662,2022-10-13T00:00:34.220Z
14.32,17.34,13.0,36.39,113248.76180833332,2022-10-13T01:00:35.440Z
14.15,15.0,12.4,25.08,108768.46909166667,2022-10-13T02:00:36.636Z
14.11,13.93,11.0,18.07,106444.96869824562,2022-10-13T03:00:37.843Z
14.0,14.1,11.94,54.29,112492.540425,2022-10-13T04:00:00.906Z
12.64,15.34,11.0,20.54,106583.93575833336,2022-10-13T05:00:02.377Z
15.08,14.0,10.0,32.0,102541.26804833334,2022-10-13T06:00:03.532Z
13.0,11.85,10.08,21.23,102149.09757,2022-10-13T07:00:04.935Z
12.22,13.41,8.79,14.55,96749.15325000002,2022-10-13T08:00:06.527Z
12.94,12.0,9.0,18.43,95380.37466833336,2022-10-13T09:00:07.795Z
15.0,12.56,8.46,36.97,93321.49250833334,2022-10-13T10:00:09.256Z
13.8,15.0,9.58,19.37,87890.92545833337,2022-10-13T11:00:10.688Z
26.66,14.0,12.0,81.71,97460.82519333332,2022-10-13T12:00:12.129Z
25.56,28.55,17.0,29.83,88911.63738166665,2022-10-13T13:00:13.777Z
47.57,22.78,22.37,103.44,91470.95980666668,2022-10-13T14:00:15.489Z
32.12,46.18,28.76,52.02,91919.28416,2022-10-13T15:00:17.014Z
22.33,35.83,20.0,75.4,89474.39880499998,2022-10-13T16:00:18.842Z
20.96,23.37,17.56,30.9,102719.24672166668,2022-10-13T17:00:20.419Z
26.72,21.07,16.0,29.1,96732.61459666664,2022-10-13T18:00:21.773Z
34.74,31.69,21.0,82.42,95189.32570833332,2022-10-13T19:00:23.201Z
17.59,30.47,15.0,556.0,99630.991165,2022-10-13T20:00:24.536Z
21.53,18.27,12.14,28.33,109582.23067833332,2022-10-13T21:00:26.038Z
16.96,20.19,13.47,28.19,131532.64086,2022-10-13T22:00:27.478Z
13.53,17.37,11.44,23.06,160195.7780233334,2022-10-13T23:00:28.720Z
15.34,13.44,10.0,18.01,112161.5282433333,2022-10-14T00:00:29.939Z
16.0,14.82,9.79,21.5,102307.12877500003,2022-10-14T01:00:31.252Z
11.27,15.64,9.79,16.3,105517.11038333332,2022-10-14T02:00:32.551Z
13.52,13.81,9.54,26.89,109715.59531896553,2022-10-14T03:00:33.779Z
15.74,12.47,10.03,35.0,119653.95617500004,2022-10-14T04:00:58.070Z
18.7,15.0,13.0,26.22,138082.1965220339,2022-10-14T05:00:59.439Z
15.04,20.09,13.22,30.0,125638.7453033333,2022-10-14T06:00:01.640Z
18.04,15.07,11.44,61.5,127122.77039666667,2022-10-14T07:00:03.168Z
25.23,17.32,11.8,32.74,102226.78644833333,2022-10-14T08:00:04.303Z
15.96,26.81,12.93,28.8,113499.20299999996,2022-10-14T09:00:05.351Z
13.17,13.29,12.0,20.11,122953.21097,2022-10-14T10:00:06.620Z
13.86,13.1,11.91,18.06,110457.72753166666,2022-10-14T11:00:07.790Z
17.87,15.23,12.4,50.44,92874.25450500003,2022-10-14T12:00:09.067Z
15.62,17.46,14.0,23.4,95359.43751,2022-10-14T13:00:10.802Z
21.95,15.2,13.25,24.79,92281.14707833338,2022-10-14T14:00:12.241Z
18.11,22.21,15.0,26.87,99516.76959333332,2022-10-14T15:00:13.519Z
18.36,15.0,14.06,30.72,97126.41631166666,2022-10-14T16:00:14.911Z
32.13,21.25,15.41,106.4,93223.59495666668,2022-10-14T17:00:16.425Z
15.69,23.6,14.0,26.59,104003.37372999996,2022-10-14T18:00:17.923Z
18.81,14.0,14.0,44.22,119505.82704,2022-10-14T19:00:19.665Z
17.48,20.36,14.0,36.29,123974.24103,2022-10-14T20:00:21.181Z
14.97,17.44,13.96,50.0,124662.50322499998,2022-10-14T21:00:22.834Z
15.89,17.53,12.4,18.44,114956.44185666669,2022-10-14T22:00:24.222Z
15.26,15.45,12.4,27.42,139066.54696166667,2022-10-14T23:00:25.624Z
15.84,18.23,12.0,19.98,122657.51093833332,2022-10-15T00:00:27.023Z
15.06,16.11,13.51,18.45,114853.512725,2022-10-15T01:00:28.210Z
20.03,16.12,14.64,31.24,74111.82075833334,2022-10-15T02:00:29.565Z
13.5,20.57,13.3,20.57,161715.60968965513,2022-10-15T03:00:30.887Z
13.3,15.99,13.01,20.56,147434.7451166667,2022-10-15T04:00:53.964Z
14.0,17.84,13.0,19.91,150906.7086116667,2022-10-15T05:00:55.474Z
14.89,14.0,13.4,25.05,134384.05247833335,2022-10-15T06:00:56.828Z
13.3,15.57,13.3,17.93,114792.821865,2022-10-15T07:00:58.010Z
13.42,15.82,13.3,19.93,112670.81545084744,2022-10-15T08:00:59.055Z
14.01,15.93,13.3,20.1,120226.70931666665,2022-10-15T09:00:00.931Z
14.51,13.3,13.3,19.64,119457.01198666666,2022-10-15T10:00:02.504Z
17.06,18.66,12.97,21.74,127764.60324833334,2022-10-15T11:00:03.907Z
15.63,15.54,13.51,20.87,116356.58688999998,2022-10-15T12:00:05.373Z
17.24,14.92,13.51,22.64,108447.196055,2022-10-15T13:00:06.878Z
16.83,17.5,13.51,23.05,106219.36078666664,2022-10-15T14:00:08.407Z
17.44,15.31,14.95,28.99,104482.87640333326,2022-10-15T15:00:09.814Z
17.17,17.41,14.95,32.57,111336.81469833334,2022-10-15T16:00:11.530Z
14.81,17.59,13.51,22.79,113120.64348999996,2022-10-15T17:00:12.904Z
16.61,15.13,13.51,21.9,121659.73372000006,2022-10-15T18:00:14.597Z
16.08,15.82,13.51,20.91,111042.73376999998,2022-10-15T19:00:15.972Z
18.68,16.29,13.51,59.29,100727.34387166664,2022-10-15T20:00:17.348Z
20.83,17.7,14.67,23.38,102969.08515166667,2022-10-15T21:00:18.819Z
15.93,18.5,13.4,21.82,116142.31399666668,2022-10-15T22:00:20.290Z
15.45,13.58,13.51,18.72,123347.17254499998,2022-10-15T23:00:21.555Z
15.4,13.51,13.1,79.04,108908.78181833334,2022-10-16T00:00:22.892Z
13.75,13.32,13.1,32.53,122104.98726,2022-10-16T01:00:24.001Z
15.16,14.84,13.0,35.04,118806.744505,2022-10-16T02:00:25.213Z
15.29,15.28,12.01,17.82,125506.9163625,2022-10-16T03:00:26.599Z
12.86,15.72,11.4,21.28,123030.199385,2022-10-16T04:00:41.274Z
13.66,14.56,10.97,26.07,152202.527795,2022-10-16T05:00:42.444Z
12.1,12.09,10.17,16.48,125858.19149833336,2022-10-16T06:00:43.632Z
12.7,12.0,10.0,21.6,142473.02280666665,2022-10-16T07:00:44.794Z
13.15,14.97,10.0,14.97,147325.73673833333,2022-10-16T08:00:45.948Z
12.65,10.0,9.73,18.28,125751.25197333332,2022-10-16T09:00:46.903Z
11.35,14.01,9.5,17.23,129832.90258166664,2022-10-16T10:00:48.310Z
12.0,14.24,9.58,16.02,132310.92591000005,2022-10-16T11:00:49.343Z
12.69,12.32,10.01,23.92,110967.56146500004,2022-10-16T12:00:50.480Z
13.71,13.66,10.01,24.67,121688.51751666664,2022-10-16T13:00:51.628Z
13.96,14.37,10.01,17.4,113339.71803666666,2022-10-16T14:00:52.875Z
13.9,15.77,11.0,18.07,126803.01848474576,2022-10-16T15:00:54.109Z
13.61,16.08,11.1,21.55,121020.1868683333,2022-10-16T16:00:55.352Z
14.82,13.05,10.51,45.0,115810.03906833335,2022-10-16T17:00:56.606Z
19.93,14.19,10.51,124.65,109834.60032999996,2022-10-16T18:00:57.704Z
14.04,19.17,11.0,57.0,106910.02716101696,2022-10-16T19:00:59.049Z
18.57,14.83,12.0,31.29,112335.01815333332,2022-10-16T20:00:00.874Z
17.67,17.7,12.33,24.56,106040.732205,2022-10-16T21:00:02.359Z
12.34,15.87,10.36,20.2,113942.10197333334,2022-10-16T22:00:03.723Z
11.55,11.8,10.51,16.25,127944.69380000002,2022-10-16T23:00:04.945Z
12.06,13.0,10.51,17.53,124093.53470333335,2022-10-17T00:00:06.312Z
15.79,13.28,10.51,19.95,115519.28429166664,2022-10-17T01:00:07.855Z
12.72,13.45,10.51,15.29,112231.85753333336,2022-10-17T02:00:09.034Z
12.6,12.52,10.51,23.32,132569.40353684215,2022-10-17T03:00:55.359Z
11.54,12.65,10.51,16.4,126566.4206166667,2022-10-17T04:00:21.457Z
10.84,12.64,9.88,13.97,122471.05972166664,2022-10-17T05:00:22.745Z
12.08,11.78,9.37,16.17,110898.81948666666,2022-10-17T06:00:23.920Z
11.0,12.0,8.83,16.77,104444.74030666664,2022-10-17T07:00:25.139Z
11.33,11.22,8.21,21.29,112735.70526666672,2022-10-17T08:00:26.271Z
13.59,9.72,9.44,16.2,115269.49935333338,2022-10-17T09:00:27.552Z
10.26,12.15,9.19,16.02,117787.18838833336,2022-10-17T10:00:28.617Z
13.7,11.78,10.0,27.56,105494.267435,2022-10-17T11:00:29.892Z
20.17,16.06,12.4,28.84,101658.42323166667,2022-10-17T12:00:31.410Z
24.83,21.61,18.9,43.83,100134.62009333336,2022-10-17T13:00:32.732Z
27.19,24.6,22.12,36.14,96972.15973166664,2022-10-17T14:00:33.970Z
29.56,31.16,26.32,59.5,86739.77116333335,2022-10-17T15:00:35.228Z
24.38,29.68,20.96,689.47,92999.14837,2022-10-17T16:00:36.747Z
22.33,28.48,22.07,60.73,98002.6747833333,2022-10-17T17:00:38.370Z
23.35,22.84,19.76,68.93,93695.89775000003,2022-10-17T18:00:39.793Z
38.08,25.24,20.34,40.69,105886.29728983049,2022-10-17T19:00:41.283Z
25.47,33.65,23.59,52.32,107248.394785,2022-10-17T20:00:10.331Z
30.27,25.21,17.37,42.48,100071.31567833335,2022-10-17T21:00:12.161Z
25.83,40.22,22.95,313.0,93557.96183833334,2022-10-17T22:00:13.628Z
15.46,25.08,13.32,32.09,107675.34231166664,2022-10-17T23:00:15.070Z
16.71,14.0,13.0,25.54,102627.01575833332,2022-10-18T00:00:16.551Z
14.61,16.52,13.0,66.84,111662.60773500004,2022-10-18T01:00:18.027Z
14.78,14.57,12.0,23.29,118059.04697666664,2022-10-18T02:00:19.500Z
19.25,15.73,12.55,62.12,104009.03957931034,2022-10-18T03:00:20.869Z
22.4,22.88,12.6,27.89,108455.63672333331,2022-10-18T04:00:40.340Z
15.97,20.22,13.33,30.96,115767.20450833328,2022-10-18T05:00:41.740Z
14.63,15.93,11.31,17.17,129573.75651166664,2022-10-18T06:00:43.046Z
14.87,17.3,11.0,42.52,138077.992035,2022-10-18T07:00:44.193Z
14.0,14.76,12.0,22.52,111858.81576166672,2022-10-18T08:00:45.290Z
14.86,17.26,12.0,48.83,122168.06869333336,2022-10-18T09:00:46.451Z
12.61,15.22,12.0,31.26,131773.76131166666,2022-10-18T10:00:47.854Z
17.75,13.38,10.51,19.91,114337.14787333336,2022-10-18T11:00:49.291Z
15.3,14.66,12.0,20.4,99860.83823333334,2022-10-18T12:00:50.607Z
21.28,16.15,13.0,27.36,94897.251965,2022-10-18T13:00:51.843Z
42.21,31.44,23.2,200.0,89512.52461333334,2022-10-18T14:00:53.214Z
32.33,41.2,29.21,111.01,93640.27976666667,2022-10-18T15:00:54.831Z
33.34,36.66,22.69,44.3,96443.71931166665,2022-10-18T16:00:56.217Z
31.95,178.01,28.41,234.86,99653.47688833336,2022-10-18T17:00:57.590Z
31.0,39.3,21.0,52.94,111347.78080338983,2022-10-18T18:00:59.002Z
25.43,28.54,20.88,36.93,116761.99307000004,2022-10-18T19:00:01.249Z
47.82,24.12,21.0,174.98,108486.52510500002,2022-10-18T20:00:03.023Z
31.1,35.76,23.4,41.46,108091.949265,2022-10-18T21:00:04.419Z
23.26,25.58,19.65,35.9,115099.15493870972,2022-10-18T22:00:05.667Z
16.12,23.22,14.0,41.12,108691.18519180332,2022-10-18T23:00:27.275Z
17.3,19.82,13.1,26.44,106516.52501833333,2022-10-19T00:00:51.754Z
17.8,17.98,13.57,22.31,109182.71248360658,2022-10-19T01:00:53.033Z
20.89,18.83,13.58,35.94,117715.21160166666,2022-10-19T02:00:44.230Z
17.0,17.86,14.01,35.83,116072.23039137929,2022-10-19T03:00:45.997Z
13.82,14.19,12.0,20.48,183310.09350666663,2022-10-19T04:00:26.633Z
14.61,13.0,11.5,20.16,115013.36263499998,2022-10-19T05:00:27.910Z
13.75,17.97,12.0,19.08,117063.76117333332,2022-10-19T06:00:29.103Z
13.93,14.27,12.0,19.99,129954.32276833335,2022-10-19T07:00:30.521Z
14.64,14.74,12.69,30.17,130546.68417166664,2022-10-19T08:00:31.652Z
15.11,15.84,12.0,20.77,128377.54929500002,2022-10-19T09:00:32.857Z
14.69,16.21,11.5,22.18,163351.90496499997,2022-10-19T10:00:34.295Z
13.84,16.7,12.0,18.57,140376.15181500002,2022-10-19T11:00:35.477Z
32.0,15.85,12.33,68.42,110365.49754833335,2022-10-19T12:00:38.220Z
22.76,31.59,17.64,54.62,101386.8110733334,2022-10-19T13:00:39.610Z
31.02,22.9,15.0,41.44,101394.29669666664,2022-10-19T14:00:41.149Z
25.33,26.15,21.17,64.85,93229.10570833331,2022-10-19T15:00:42.894Z
33.64,26.3,20.7,33.64,99389.74209333332,2022-10-19T16:00:44.543Z
46.43,39.03,29.4,117.25,72655.57159000002,2022-10-19T17:00:46.088Z
42.9,45.47,36.43,54.48,74847.97393166665,2022-10-19T18:00:47.867Z
32.22,57.87,26.5,94.75,81382.56088666666,2022-10-19T19:00:49.832Z
32.85,33.48,26.71,48.91,93212.26851333334,2022-10-19T20:00:51.599Z
35.78,32.61,29.36,66.6,95475.90404833332,2022-10-19T21:00:53.462Z
30.66,40.63,27.1,70.68,98400.67011833334,2022-10-19T22:00:55.351Z
22.68,31.26,20.0,35.03,109830.00492500002,2022-10-19T23:00:57.030Z
27.96,22.91,18.91,31.12,105178.03095254237,2022-10-20T00:00:58.684Z
17.0,31.88,17.0,45.38,107109.89020666668,2022-10-20T01:00:01.134Z
16.0,19.46,15.0,26.02,88065.28102166668,2022-10-20T02:00:02.818Z
16.88,19.09,15.0,24.49,94333.1536534483,2022-10-20T03:00:04.189Z
19.03,18.87,16.0,23.68,99973.27676333331,2022-10-20T04:00:19.689Z
18.08,17.27,16.0,22.41,109486.03490833331,2022-10-20T05:00:21.319Z
26.11,20.01,16.5,26.59,98036.411245,2022-10-20T06:00:23.078Z
19.44,23.58,17.0,26.06,93810.02167,2022-10-20T07:00:24.596Z
20.7,18.9,16.5,25.88,94049.22918166668,2022-10-20T08:00:26.074Z
19.64,20.29,16.0,25.11,103900.00484833337,2022-10-20T09:00:27.289Z
17.0,19.95,16.17,26.31,96190.01828999998,2022-10-20T10:00:28.555Z
22.23,23.77,17.0,26.35,97013.74649999998,2022-10-20T11:00:29.998Z
69.74,18.34,18.0,80.29,96810.53036000003,2022-10-20T12:00:31.612Z
61.51,68.72,49.23,98.31,89847.37103000001,2022-10-20T13:00:55.627Z
38.15,62.56,33.26,63.25,86478.97450000003,2022-10-20T14:00:57.147Z
40.64,47.69,31.91,67.0,89958.50914237289,2022-10-20T15:00:58.644Z
41.8,40.54,35.27,80.17,94714.02921833332,2022-10-20T16:00:00.850Z
42.44,34.5,34.5,100.48,88692.0097816667,2022-10-20T17:00:02.955Z
33.65,44.55,27.61,47.06,98459.847605,2022-10-20T18:00:04.510Z
38.78,32.82,26.9,54.69,100516.44403333332,2022-10-20T19:00:06.317Z
29.41,37.58,26.18,62.67,100914.48026333332,2022-10-20T20:00:08.099Z
26.68,28.31,22.0,45.29,107904.61257166664,2022-10-20T21:00:09.834Z
23.54,25.81,20.29,88.58,117073.41245,2022-10-20T22:00:11.378Z
22.63,22.23,19.82,69.52,100311.03236833333,2022-10-20T23:00:13.077Z
20.87,19.0,17.62,28.14,101205.95509833332,2022-10-21T00:00:14.712Z
23.71,18.26,15.98,24.83,110118.308405,2022-10-21T01:00:16.250Z
19.0,21.0,17.71,60.64,130728.80899499998,2022-10-21T02:00:17.976Z
16.76,18.97,16.76,24.85,130780.52159999996,2022-10-21T03:00:19.674Z
20.61,18.99,16.78,29.13,106939.976835,2022-10-21T04:00:17.108Z
20.09,18.63,17.0,131.0,108706.68285833336,2022-10-21T05:00:18.719Z
20.72,20.3,16.5,25.03,100437.73354333336,2022-10-21T06:00:20.169Z
24.58,19.75,18.06,26.22,105468.94881000002,2022-10-21T07:00:21.519Z
22.79,26.43,19.44,32.46,106401.93315166669,2022-10-21T08:00:22.876Z
23.62,20.0,18.7,26.04,99521.87958500002,2022-10-21T09:00:24.233Z
26.62,26.11,17.6,28.43,94005.69622666664,2022-10-21T10:00:25.643Z
23.53,28.06,18.89,36.28,85064.83863166664,2022-10-21T11:00:26.982Z
23.65,22.29,19.39,31.79,96742.73665666668,2022-10-21T12:00:28.534Z
30.83,26.52,23.33,39.27,96328.7454016667,2022-10-21T13:00:30.227Z
32.95,35.54,26.1,49.26,88480.27460666666,2022-10-21T14:00:31.933Z
32.97,31.9,27.9,64.91,93149.846115,2022-10-21T15:00:33.580Z
39.23,37.62,28.73,93.22,99174.29747833336,2022-10-21T16:00:35.018Z
74.49,35.19,32.55,130.82,104836.11124166667,2022-10-21T17:00:36.667Z
48.22,72.34,37.64,86.74,99618.69094000004,2022-10-21T18:00:38.415Z
34.28,45.46,30.39,57.07,94830.56969499998,2022-10-21T19:00:39.801Z
26.21,29.86,23.28,37.15,104983.63238,2022-10-21T20:00:41.301Z
26.45,42.0,21.32,57.03,106815.24884500004,2022-10-21T21:00:42.883Z
21.05,28.71,20.0,58.89,110836.00229,2022-10-21T22:00:44.516Z
18.5,27.3,18.5,67.0,104320.64678166664,2022-10-21T23:00:46.103Z
20.61,22.1,16.0,23.31,116029.12466999998,2022-10-22T00:00:47.444Z
20.59,18.88,16.0,25.03,117276.68100833333,2022-10-22T01:00:48.821Z
15.0,19.95,15.0,21.11,136556.95260166668,2022-10-22T02:00:50.267Z
16.01,20.28,14.28,22.47,160186.57975964912,2022-10-22T03:00:51.533Z
16.03,17.19,14.97,27.11,131037.96510333336,2022-10-22T04:00:20.983Z
18.1,24.65,14.06,29.8,159236.29673166666,2022-10-22T05:00:22.544Z
17.79,18.2,14.7,21.34,207694.5727833333,2022-10-22T06:00:23.803Z
15.5,18.03,13.8,19.9,158571.88384499995,2022-10-22T07:00:25.079Z
16.65,17.27,13.8,24.15,131559.6684266667,2022-10-22T08:00:26.152Z
16.64,16.54,14.0,18.86,174287.726005,2022-10-22T09:00:27.272Z
16.62,17.32,14.01,21.56,155809.56509999998,2022-10-22T10:00:28.282Z
16.94,15.34,14.01,41.64,136059.44536333333,2022-10-22T11:00:29.360Z
17.0,18.14,15.05,22.36,115006.60674,2022-10-22T12:00:30.494Z
16.34,18.13,15.0,30.64,121908.60456166664,2022-10-22T13:00:31.730Z
16.83,18.71,15.25,40.89,119737.80994833332,2022-10-22T14:00:32.987Z
21.09,19.24,17.06,33.69,117211.06309000004,2022-10-22T15:00:34.403Z
22.14,19.6,16.0,29.22,102628.74834333334,2022-10-22T16:00:35.863Z
40.81,22.88,15.0,49.96,114398.85331333334,2022-10-22T17:00:37.311Z
22.08,37.89,15.0,41.18,114795.267185,2022-10-22T18:00:38.802Z
17.52,20.22,15.0,32.67,131806.03526833333,2022-10-22T19:00:40.204Z
17.85,20.79,14.75,29.3,127109.41495833336,2022-10-22T20:00:41.601Z
15.11,17.06,13.11,20.03,125121.92620499992,2022-10-22T21:00:42.901Z
12.01,14.94,12.01,18.59,149685.015255,2022-10-22T22:00:44.020Z
13.4,13.88,11.82,18.82,128084.91076833331,2022-10-22T23:00:45.341Z
11.7,13.28,11.0,17.47,149723.94948833334,2022-10-23T00:00:46.672Z
13.21,13.65,10.51,16.12,126078.56051833332,2022-10-23T01:00:47.831Z
12.25,12.0,10.51,14.47,138314.69108333334,2022-10-23T02:00:49.036Z
12.43,12.51,10.0,14.93,130268.0077,2022-10-23T03:00:50.173Z
10.0,12.95,10.0,15.57,141361.00652666666,2022-10-23T04:00:38.051Z
15.6,11.81,9.0,45.48,140493.88572500003,2022-10-23T05:00:39.504Z
11.85,13.97,10.0,23.89,138930.42772666668,2022-10-23T06:00:40.811Z
12.2,13.66,10.0,15.4,117812.7123066667,2022-10-23T07:00:42.104Z
10.27,11.0,9.01,13.8,142444.56506166662,2022-10-23T08:00:43.462Z
10.91,11.59,10.0,14.71,134602.0876933333,2022-10-23T09:00:44.731Z
10.82,12.25,9.0,13.72,115397.26991833332,2022-10-23T10:00:46.080Z
11.25,10.53,9.0,15.82,111792.98434333334,2022-10-23T11:00:47.253Z
15.29,13.49,9.45,20.32,104725.678445,2022-10-23T12:00:48.597Z
15.27,15.86,11.95,28.09,107459.11923333332,2022-10-23T13:00:49.861Z
11.89,15.42,10.0,25.22,99899.16323333334,2022-10-23T14:00:51.208Z
13.41,13.19,9.77,18.66,110151.20466333334,2022-10-23T15:00:52.480Z
15.0,15.47,12.0,26.37,109865.8127233333,2022-10-23T16:00:53.782Z
13.0,16.92,10.0,28.0,114476.98586500004,2022-10-23T17:00:55.194Z
15.96,15.38,13.29,137.01,102325.38990333331,2022-10-23T18:00:56.606Z
14.48,20.72,10.0,24.36,104483.07030499996,2022-10-23T19:00:58.181Z
12.05,15.84,10.0,18.62,105729.69673728808,2022-10-23T20:00:59.668Z
12.83,10.96,9.0,16.55,104326.41575500002,2022-10-23T21:00:01.678Z
11.16,11.17,9.39,20.54,112921.71340500002,2022-10-23T22:00:03.092Z
10.86,12.5,8.71,14.34,155795.44846833328,2022-10-23T23:00:04.439Z
22.73,10.54,9.74,24.05,131260.51882786886,2022-10-24T00:00:05.859Z
14.21,23.72,11.88,44.67,105456.382485,2022-10-24T01:00:08.407Z
11.45,13.64,10.0,15.66,122423.6786566667,2022-10-24T02:00:09.640Z
10.14,13.07,9.0,17.98,130799.00108245612,2022-10-24T03:00:57.077Z
13.61,9.86,9.0,14.77,166629.52267666665,2022-10-24T04:00:04.508Z
11.73,11.61,9.0,23.5,117668.38126333336,2022-10-24T05:00:05.627Z
11.55,11.97,9.0,18.11,143517.89381333333,2022-10-24T06:00:06.878Z
13.74,11.0,9.0,15.75,126670.35129999998,2022-10-24T07:00:08.105Z
11.32,15.04,9.03,17.55,127086.7144266667,2022-10-24T08:00:09.271Z
11.21,10.85,8.71,13.29,134454.21995333332,2022-10-24T09:00:10.418Z
12.83,11.18,9.41,18.7,129227.00451833331,2022-10-24T10:00:11.507Z
11.9,13.23,10.66,15.92,135546.46894833335,2022-10-24T11:00:12.709Z
16.88,13.0,10.11,17.32,123063.05859666664,2022-10-24T12:00:14.139Z
88.9,31.89,15.84,95.9,97962.78042166668,2022-10-24T13:00:15.988Z
37.04,70.84,23.63,87.95,110169.11150166667,2022-10-24T14:00:17.560Z
33.66,34.67,27.81,112.73,97397.66541999998,2022-10-24T15:00:19.312Z
22.16,28.89,20.0,71.34,102077.233825,2022-10-24T16:00:20.779Z
71.08,23.57,19.22,73.85,102328.78465500004,2022-10-24T17:00:22.343Z
22.19,60.19,21.56,65.41,90757.78634000004,2022-10-24T18:00:24.087Z
16.37,23.73,15.35,45.88,101440.14779499995,2022-10-24T19:00:25.521Z
